T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI	SI				
793.4608328	100	0	0	1	1	100	0	0							-793.4608328	1	NaN	
793.3808328	100	0	0	1	1	100	0	0							-793.3808328	1	NaN	
793.3008328	100	0	0	1	1	100	0	0							-793.3008328	1	NaN	
793.2208328	100	0	0	1	1	100	0	0							-793.2208328	1	NaN	
793.1408328	100	0	0	1	1	100	0	0							-793.1408328	1	NaN	
793.0608328	100	0	0	1	1	100	0	0							-793.0608328	1	NaN	
792.9808328	100	0	0	1	1	100	0	0							-792.9808328	1	NaN	
792.9008328	100	0	0	1	1	100	0	0							-792.9008328	1	NaN	
792.8208328	100	0	0	1	1	100	0	0							-792.8208328	1	NaN	
792.7408328	100	0	0	1	1	100	0	0							-792.7408328	1	NaN	
792.6608328	100	0	0	1	1	100	0	0							-792.6608328	1	NaN	
792.5808328	100	0	0	1	1	100	0	0							-792.5808328	1	NaN	
792.5008328	100	0	0	1	1	100	0	0							-792.5008328	1	NaN	
792.4208328	100	0	0	1	1	100	0	0							-792.4208328	1	NaN	
792.3408328	100	0	0	1	1	100	0	0							-792.3408328	1	NaN	
792.2608328	100	0	0	1	1	100	0	0							-792.2608328	1	NaN	
792.1808328	100	0	0	1	1	100	0	0							-792.1808328	1	NaN	
792.1008328	100	0	0	1	1	100	0	0							-792.1008328	1	NaN	
792.0208328	100	0	0	1	1	100	0	0							-792.0208328	1	NaN	
791.9408328	100	0	0	1	1	100	0	0							-791.9408328	1	NaN	
791.8608328	100	0	0	1	1	100	0	0							-791.8608328	1	NaN	
791.7808328	100	0	0	1	1	100	0	0							-791.7808328	1	NaN	
791.7008328	100	0	0	1	1	100	0	0							-791.7008328	1	NaN	
791.6208328	100	0	0	1	1	100	0	0							-791.6208328	1	NaN	
791.5408328	100	0	0	1	1	100	0	0							-791.5408328	1	NaN	
791.4608328	100	0	0	1	1	100	0	0							-791.4608328	1	NaN	
791.3808328	100	0	0	1	1	100	0	0							-791.3808328	1	NaN	
791.3008328	100	0	0	1	1	100	0	0							-791.3008328	1	NaN	
791.2208328	100	0	0	1	1	100	0	0							-791.2208328	1	NaN	
791.1408328	100	0	0	1	1	100	0	0							-791.1408328	1	NaN	
791.0608328	100	0	0	1	1	100	0	0							-791.0608328	1	NaN	
790.9808328	100	0	0	1	1	100	0	0							-790.9808328	1	NaN	
790.9008328	100	0	0	1	1	100	0	0							-790.9008328	1	NaN	
790.8208328	100	0	0	1	1	100	0	0							-790.8208328	1	NaN	
790.7408328	100	0	0	1	1	100	0	0							-790.7408328	1	NaN	
790.6608328	100	0	0	1	1	100	0	0							-790.6608328	1	NaN	
790.5808328	100	0	0	1	1	100	0	0							-790.5808328	1	NaN	
790.5008328	100	0	0	1	1	100	0	0							-790.5008328	1	NaN	
790.4208328	100	0	0	1	1	100	0	0							-790.4208328	1	NaN	
790.3408328	100	0	0	1	1	100	0	0							-790.3408328	1	NaN	
790.2608328	100	0	0	1	1	100	0	0							-790.2608328	1	NaN	
790.1808328	100	0	0	1	1	100	0	0							-790.1808328	1	NaN	
790.1008328	100	0	0	1	1	100	0	0							-790.1008328	1	NaN	
790.0208328	100	0	0	1	1	100	0	0							-790.0208328	1	NaN	
789.9408328	100	0	0	1	1	100	0	0							-789.9408328	1	NaN	
789.8608328	100	0	0	1	1	100	0	0							-789.8608328	1	NaN	
789.7808328	100	0	0	1	1	100	0	0							-789.7808328	1	NaN	
789.7008328	100	0	0	1	1	100	0	0							-789.7008328	1	NaN	
789.6208328	100	0	0	1	1	100	0	0							-789.6208328	1	NaN	
789.5408328	100	0	0	1	1	100	0	0							-789.5408328	1	NaN	
789.4608328	100	0	0	1	1	100	0	0							-789.4608328	1	NaN	
789.3808328	100	0	0	1	1	100	0	0							-789.3808328	1	NaN	
789.3008328	100	0	0	1	1	100	0	0							-789.3008328	1	NaN	
789.2208328	100	0	0	1	1	100	0	0							-789.2208328	1	NaN	
789.1408328	100	0	0	1	1	100	0	0							-789.1408328	1	NaN	
789.0608328	100	0	0	1	1	100	0	0							-789.0608328	1	NaN	
788.9808328	100	0	0	1	1	100	0	0							-788.9808328	1	NaN	
788.9008328	100	0	0	1	1	100	0	0							-788.9008328	1	NaN	
788.8208328	100	0	0	1	1	100	0	0							-788.8208328	1	NaN	
788.7408328	100	0	0	1	1	100	0	0							-788.7408328	1	NaN	
788.6608328	100	0	0	1	1	100	0	0							-788.6608328	1	NaN	
788.5808328	100	0	0	1	1	100	0	0							-788.5808328	1	NaN	
788.5008328	100	0	0	1	1	100	0	0							-788.5008328	1	NaN	
788.4208328	100	0	0	1	1	100	0	0							-788.4208328	1	NaN	
788.3408328	100	0	0	1	1	100	0	0							-788.3408328	1	NaN	
788.2608328	100	0	0	1	1	100	0	0							-788.2608328	1	NaN	
788.1808328	100	0	0	1	1	100	0	0							-788.1808328	1	NaN	
788.1008328	100	0	0	1	1	100	0	0							-788.1008328	1	NaN	
788.0208328	100	0	0	1	1	100	0	0							-788.0208328	1	NaN	
787.9408328	100	0	0	1	1	100	0	0							-787.9408328	1	NaN	
787.8608328	100	0	0	1	1	100	0	0							-787.8608328	1	NaN	
787.7808328	100	0	0	1	1	100	0	0							-787.7808328	1	NaN	
787.7008328	100	0	0	1	1	100	0	0							-787.7008328	1	NaN	
787.6208328	100	0	0	1	1	100	0	0							-787.6208328	1	NaN	
787.5408328	100	0	0	1	1	100	0	0							-787.5408328	1	NaN	
787.4608328	100	0	0	1	1	100	0	0							-787.4608328	1	NaN	
787.3808328	100	0	0	1	1	100	0	0							-787.3808328	1	NaN	
787.3008328	100	0	0	1	1	100	0	0							-787.3008328	1	NaN	
787.2208328	100	0	0	1	1	100	0	0							-787.2208328	1	NaN	
787.1408328	100	0	0	1	1	100	0	0							-787.1408328	1	NaN	
787.0608328	100	0	0	1	1	100	0	0							-787.0608328	1	NaN	
786.9808328	100	0	0	1	1	100	0	0							-786.9808328	1	NaN	
786.9008328	100	0	0	1	1	100	0	0							-786.9008328	1	NaN	
786.8208328	100	0	0	1	1	100	0	0							-786.8208328	1	NaN	
786.7408328	100	0	0	1	1	100	0	0							-786.7408328	1	NaN	
786.6608328	100	0	0	1	1	100	0	0							-786.6608328	1	NaN	
786.5808328	100	0	0	1	1	100	0	0							-786.5808328	1	NaN	
786.5008328	100	0	0	1	1	100	0	0							-786.5008328	1	NaN	
786.4208328	100	0	0	1	1	100	0	0							-786.4208328	1	NaN	
786.3408328	100	0	0	1	1	100	0	0							-786.3408328	1	NaN	
786.2608328	100	0	0	1	1	100	0	0							-786.2608328	1	NaN	
786.1808328	100	0	0	1	1	100	0	0							-786.1808328	1	NaN	
786.1008328	100	0	0	1	1	100	0	0							-786.1008328	1	NaN	
786.0208328	100	0	0	1	1	100	0	0							-786.0208328	1	NaN	
785.9408328	100	0	0	1	1	100	0	0							-785.9408328	1	NaN	
785.8608328	100	0	0	1	1	100	0	0							-785.8608328	1	NaN	
785.7808328	100	0	0	1	1	100	0	0							-785.7808328	1	NaN	
785.7008328	100	0	0	1	1	100	0	0							-785.7008328	1	NaN	
785.6208328	100	0	0	1	1	100	0	0							-785.6208328	1	NaN	
785.5408328	100	0	0	1	1	100	0	0							-785.5408328	1	NaN	
785.4608328	100	0	0	1	1	100	0	0							-785.4608328	1	NaN	
785.3808328	100	0	0	1	1	100	0	0							-785.3808328	1	NaN	
785.3008328	100	0	0	1	1	100	0	0							-785.3008328	1	NaN	
785.2208328	100	0	0	1	1	100	0	0							-785.2208328	1	NaN	
785.1408328	100	0	0	1	1	100	0	0							-785.1408328	1	NaN	
785.0608328	100	0	0	1	1	100	0	0							-785.0608328	1	NaN	
784.9808328	100	0	0	1	1	100	0	0							-784.9808328	1	NaN	
784.9008328	100	0	0	1	1	100	0	0							-784.9008328	1	NaN	
784.8208328	100	0	0	1	1	100	0	0							-784.8208328	1	NaN	
784.7408328	100	0	0	1	1	100	0	0							-784.7408328	1	NaN	
784.6608328	100	0	0	1	1	100	0	0							-784.6608328	1	NaN	
784.5808328	100	0	0	1	1	100	0	0							-784.5808328	1	NaN	
784.5008328	100	0	0	1	1	100	0	0							-784.5008328	1	NaN	
784.4208328	100	0	0	1	1	100	0	0							-784.4208328	1	NaN	
784.3408328	100	0	0	1	1	100	0	0							-784.3408328	1	NaN	
784.2608328	100	0	0	1	1	100	0	0							-784.2608328	1	NaN	
784.1808328	100	0	0	1	1	100	0	0							-784.1808328	1	NaN	
784.1008328	100	0	0	1	1	100	0	0							-784.1008328	1	NaN	
784.0208328	100	0	0	1	1	100	0	0							-784.0208328	1	NaN	
783.9408328	100	0	0	1	1	100	0	0							-783.9408328	1	NaN	
783.8608328	100	0	0	1	1	100	0	0							-783.8608328	1	NaN	
783.7808328	100	0	0	1	1	100	0	0							-783.7808328	1	NaN	
783.7008328	100	0	0	1	1	100	0	0							-783.7008328	1	NaN	
783.6208328	100	0	0	1	1	100	0	0							-783.6208328	1	NaN	
783.5408328	100	0	0	1	1	100	0	0							-783.5408328	1	NaN	
783.4608328	100	0	0	1	1	100	0	0							-783.4608328	1	NaN	
783.3808328	100	0	0	1	1	100	0	0							-783.3808328	1	NaN	
783.3008328	100	0	0	1	1	100	0	0							-783.3008328	1	NaN	
783.2208328	100	0	0	1	1	100	0	0							-783.2208328	1	NaN	
783.1408328	100	0	0	1	1	100	0	0							-783.1408328	1	NaN	
783.0608328	100	0	0	1	1	100	0	0							-783.0608328	1	NaN	
782.9808328	100	0	0	1	1	100	0	0							-782.9808328	1	NaN	
782.9008328	100	0	0	1	1	100	0	0							-782.9008328	1	NaN	
782.8208328	100	0	0	1	1	100	0	0							-782.8208328	1	NaN	
782.7408328	100	0	0	1	1	100	0	0							-782.7408328	1	NaN	
782.6608328	100	0	0	1	1	100	0	0							-782.6608328	1	NaN	
782.5808328	100	0	0	1	1	100	0	0							-782.5808328	1	NaN	
782.5008328	100	0	0	1	1	100	0	0							-782.5008328	1	NaN	
782.4208328	100	0	0	1	1	100	0	0							-782.4208328	1	NaN	
782.3408328	100	0	0	1	1	100	0	0							-782.3408328	1	NaN	
782.2608328	100	0	0	1	1	100	0	0							-782.2608328	1	NaN	
782.1808328	100	0	0	1	1	100	0	0							-782.1808328	1	NaN	
782.1008328	100	0	0	1	1	100	0	0							-782.1008328	1	NaN	
782.0208328	100	0	0	1	1	100	0	0							-782.0208328	1	NaN	
781.9408328	100	0	0	1	1	100	0	0							-781.9408328	1	NaN	
781.8608328	100	0	0	1	1	100	0	0							-781.8608328	1	NaN	
781.7808328	100	0	0	1	1	100	0	0							-781.7808328	1	NaN	
781.7008328	100	0	0	1	1	100	0	0							-781.7008328	1	NaN	
781.6208328	100	0	0	1	1	100	0	0							-781.6208328	1	NaN	
781.5408328	100	0	0	1	1	100	0	0							-781.5408328	1	NaN	
781.4608328	100	0	0	1	1	100	0	0							-781.4608328	1	NaN	
781.3808328	100	0	0	1	1	100	0	0							-781.3808328	1	NaN	
781.3008328	100	0	0	1	1	100	0	0							-781.3008328	1	NaN	
781.2208328	100	0	0	1	1	100	0	0							-781.2208328	1	NaN	
781.1408328	100	0	0	1	1	100	0	0							-781.1408328	1	NaN	
781.0608328	100	0	0	1	1	100	0	0							-781.0608328	1	NaN	
780.9808328	100	0	0	1	1	100	0	0							-780.9808328	1	NaN	
780.9008328	100	0	0	1	1	100	0	0							-780.9008328	1	NaN	
780.8208328	100	0	0	1	1	100	0	0							-780.8208328	1	NaN	
780.7408328	100	0	0	1	1	100	0	0							-780.7408328	1	NaN	
780.6608328	100	0	0	1	1	100	0	0							-780.6608328	1	NaN	
780.5808328	100	0	0	1	1	100	0	0							-780.5808328	1	NaN	
780.5008328	100	0	0	1	1	100	0	0							-780.5008328	1	NaN	
780.4208328	100	0	0	1	1	100	0	0							-780.4208328	1	NaN	
780.3408328	100	0	0	1	1	100	0	0							-780.3408328	1	NaN	
780.2608328	100	0	0	1	1	100	0	0							-780.2608328	1	NaN	
780.1808328	100	0	0	1	1	100	0	0							-780.1808328	1	NaN	
780.1008328	100	0	0	1	1	100	0	0							-780.1008328	1	NaN	
780.0208328	100	0	0	1	1	100	0	0							-780.0208328	1	NaN	
779.9408328	100	0	0	1	1	100	0	0							-779.9408328	1	NaN	
779.8608328	100	0	0	1	1	100	0	0							-779.8608328	1	NaN	
779.7808328	100	0	0	1	1	100	0	0							-779.7808328	1	NaN	
779.7008328	100	0	0	1	1	100	0	0							-779.7008328	1	NaN	
779.6208328	100	0	0	1	1	100	0	0							-779.6208328	1	NaN	
779.5408328	100	0	0	1	1	100	0	0							-779.5408328	1	NaN	
779.4608328	100	0	0	1	1	100	0	0							-779.4608328	1	NaN	
779.3808328	100	0	0	1	1	100	0	0							-779.3808328	1	NaN	
779.3008328	100	0	0	1	1	100	0	0							-779.3008328	1	NaN	
779.2208328	100	0	0	1	1	100	0	0							-779.2208328	1	NaN	
779.1408328	100	0	0	1	1	100	0	0							-779.1408328	1	NaN	
779.0608328	100	0	0	1	1	100	0	0							-779.0608328	1	NaN	
778.9808328	100	0	0	1	1	100	0	0							-778.9808328	1	NaN	
778.9008328	100	0	0	1	1	100	0	0							-778.9008328	1	NaN	
778.8208328	100	0	0	1	1	100	0	0							-778.8208328	1	NaN	
778.7408328	100	0	0	1	1	100	0	0							-778.7408328	1	NaN	
778.6608328	100	0	0	1	1	100	0	0							-778.6608328	1	NaN	
778.5808328	100	0	0	1	1	100	0	0							-778.5808328	1	NaN	
778.5008328	100	0	0	1	1	100	0	0							-778.5008328	1	NaN	
778.4208328	100	0	0	1	1	100	0	0							-778.4208328	1	NaN	
778.3408328	100	0	0	1	1	100	0	0							-778.3408328	1	NaN	
778.2608328	100	0	0	1	1	100	0	0							-778.2608328	1	NaN	
778.1808328	100	0	0	1	1	100	0	0							-778.1808328	1	NaN	
778.1008328	100	0	0	1	1	100	0	0							-778.1008328	1	NaN	
778.0208328	100	0	0	1	1	100	0	0							-778.0208328	1	NaN	
777.9408328	100	0	0	1	1	100	0	0							-777.9408328	1	NaN	
777.8608328	100	0	0	1	1	100	0	0							-777.8608328	1	NaN	
777.7808328	100	0	0	1	1	100	0	0							-777.7808328	1	NaN	
777.7008328	100	0	0	1	1	100	0	0							-777.7008328	1	NaN	
777.6208328	100	0	0	1	1	100	0	0							-777.6208328	1	NaN	
777.5408328	100	0	0	1	1	100	0	0							-777.5408328	1	NaN	
777.4608328	100	0	0	1	1	100	0	0							-777.4608328	1	NaN	
777.3808328	100	0	0	1	1	100	0	0							-777.3808328	1	NaN	
777.3008328	100	0	0	1	1	100	0	0							-777.3008328	1	NaN	
777.2208328	100	0	0	1	1	100	0	0							-777.2208328	1	NaN	
777.1408328	100	0	0	1	1	100	0	0							-777.1408328	1	NaN	
777.0608328	100	0	0	1	1	100	0	0							-777.0608328	1	NaN	
776.9808328	100	0	0	1	1	100	0	0							-776.9808328	1	NaN	
776.9008328	100	0	0	1	1	100	0	0							-776.9008328	1	NaN	
776.8208328	100	0	0	1	1	100	0	0							-776.8208328	1	NaN	
776.7408328	100	0	0	1	1	100	0	0							-776.7408328	1	NaN	
776.6608328	100	0	0	1	1	100	0	0							-776.6608328	1	NaN	
776.5808328	100	0	0	1	1	100	0	0							-776.5808328	1	NaN	
776.5008328	100	0	0	1	1	100	0	0							-776.5008328	1	NaN	
776.4208328	100	0	0	1	1	100	0	0							-776.4208328	1	NaN	
776.3408328	100	0	0	1	1	100	0	0							-776.3408328	1	NaN	
776.2608328	100	0	0	1	1	100	0	0							-776.2608328	1	NaN	
776.1808328	100	0	0	1	1	100	0	0							-776.1808328	1	NaN	
776.1008328	100	0	0	1	1	100	0	0							-776.1008328	1	NaN	
776.0208328	100	0	0	1	1	100	0	0							-776.0208328	1	NaN	
775.9408328	100	0	0	1	1	100	0	0							-775.9408328	1	NaN	
775.8608328	100	0	0	1	1	100	0	0							-775.8608328	1	NaN	
775.7808328	100	0	0	1	1	100	0	0							-775.7808328	1	NaN	
775.7008328	100	0	0	1	1	100	0	0							-775.7008328	1	NaN	
775.6208328	100	0	0	1	1	100	0	0							-775.6208328	1	NaN	
775.5408328	100	0	0	1	1	100	0	0							-775.5408328	1	NaN	
775.4608328	100	0	0	1	1	100	0	0							-775.4608328	1	NaN	
775.3808328	100	0	0	1	1	100	0	0							-775.3808328	1	NaN	
775.3008328	100	0	0	1	1	100	0	0							-775.3008328	1	NaN	
775.2208328	100	0	0	1	1	100	0	0							-775.2208328	1	NaN	
775.1408328	100	0	0	1	1	100	0	0							-775.1408328	1	NaN	
775.0608328	100	0	0	1	1	100	0	0							-775.0608328	1	NaN	
774.9808328	100	0	0	1	1	100	0	0							-774.9808328	1	NaN	
774.9008328	100	0	0	1	1	100	0	0							-774.9008328	1	NaN	
774.8208328	100	0	0	1	1	100	0	0							-774.8208328	1	NaN	
774.7408328	100	0	0	1	1	100	0	0							-774.7408328	1	NaN	
774.6608328	100	0	0	1	1	100	0	0							-774.6608328	1	NaN	
774.5808328	100	0	0	1	1	100	0	0							-774.5808328	1	NaN	
774.5008328	100	0	0	1	1	100	0	0							-774.5008328	1	NaN	
774.4208328	100	0	0	1	1	100	0	0							-774.4208328	1	NaN	
774.3408328	100	0	0	1	1	100	0	0							-774.3408328	1	NaN	
774.2608328	100	0	0	1	1	100	0	0							-774.2608328	1	NaN	
774.1808328	100	0	0	1	1	100	0	0							-774.1808328	1	NaN	
774.1008328	100	0	0	1	1	100	0	0							-774.1008328	1	NaN	
774.0208328	100	0	0	1	1	100	0	0							-774.0208328	1	NaN	
773.9408328	100	0	0	1	1	100	0	0							-773.9408328	1	NaN	
773.8608328	100	0	0	1	1	100	0	0							-773.8608328	1	NaN	
773.7808328	100	0	0	1	1	100	0	0							-773.7808328	1	NaN	
773.7008328	100	0	0	1	1	100	0	0							-773.7008328	1	NaN	
773.6208328	100	0	0	1	1	100	0	0							-773.6208328	1	NaN	
773.5408328	100	0	0	1	1	100	0	0							-773.5408328	1	NaN	
773.4608328	100	0	0	1	1	100	0	0							-773.4608328	1	NaN	
773.3808328	100	0	0	1	1	100	0	0							-773.3808328	1	NaN	
773.3008328	100	0	0	1	1	100	0	0							-773.3008328	1	NaN	
773.2208328	100	0	0	1	1	100	0	0							-773.2208328	1	NaN	
773.1408328	100	0	0	1	1	100	0	0							-773.1408328	1	NaN	
773.0608328	100	0	0	1	1	100	0	0							-773.0608328	1	NaN	
772.9808328	100	0	0	1	1	100	0	0							-772.9808328	1	NaN	
772.9008328	100	0	0	1	1	100	0	0							-772.9008328	1	NaN	
772.8208328	100	0	0	1	1	100	0	0							-772.8208328	1	NaN	
772.7408328	100	0	0	1	1	100	0	0							-772.7408328	1	NaN	
772.6608328	100	0	0	1	1	100	0	0							-772.6608328	1	NaN	
772.5808328	100	0	0	1	1	100	0	0							-772.5808328	1	NaN	
772.5008328	100	0	0	1	1	100	0	0							-772.5008328	1	NaN	
772.4208328	100	0	0	1	1	100	0	0							-772.4208328	1	NaN	
772.3408328	100	0	0	1	1	100	0	0							-772.3408328	1	NaN	
772.2608328	100	0	0	1	1	100	0	0							-772.2608328	1	NaN	
772.1808328	100	0	0	1	1	100	0	0							-772.1808328	1	NaN	
772.1008328	100	0	0	1	1	100	0	0							-772.1008328	1	NaN	
772.0208328	100	0	0	1	1	100	0	0							-772.0208328	1	NaN	
771.9408328	100	0	0	1	1	100	0	0							-771.9408328	1	NaN	
771.8608328	100	0	0	1	1	100	0	0							-771.8608328	1	NaN	
771.7808328	100	0	0	1	1	100	0	0							-771.7808328	1	NaN	
771.7008328	100	0	0	1	1	100	0	0							-771.7008328	1	NaN	
771.6208328	100	0	0	1	1	100	0	0							-771.6208328	1	NaN	
771.5408328	100	0	0	1	1	100	0	0							-771.5408328	1	NaN	
771.4608328	100	0	0	1	1	100	0	0							-771.4608328	1	NaN	
771.3808328	100	0	0	1	1	100	0	0							-771.3808328	1	NaN	
771.3008328	100	0	0	1	1	100	0	0							-771.3008328	1	NaN	
771.2208328	100	0	0	1	1	100	0	0							-771.2208328	1	NaN	
771.1408328	100	0	0	1	1	100	0	0							-771.1408328	1	NaN	
771.0608328	100	0	0	1	1	100	0	0							-771.0608328	1	NaN	
770.9808328	100	0	0	1	1	100	0	0							-770.9808328	1	NaN	
770.9008328	100	0	0	1	1	100	0	0							-770.9008328	1	NaN	
770.8208328	100	0	0	1	1	100	0	0							-770.8208328	1	NaN	
770.7408328	100	0	0	1	1	100	0	0							-770.7408328	1	NaN	
770.6608328	100	0	0	1	1	100	0	0							-770.6608328	1	NaN	
770.5808328	100	0	0	1	1	100	0	0							-770.5808328	1	NaN	
770.5008328	100	0	0	1	1	100	0	0							-770.5008328	1	NaN	
770.4208328	100	0	0	1	1	100	0	0							-770.4208328	1	NaN	
770.3408328	100	0	0	1	1	100	0	0							-770.3408328	1	NaN	
770.2608328	100	0	0	1	1	100	0	0							-770.2608328	1	NaN	
770.1808328	100	0	0	1	1	100	0	0							-770.1808328	1	NaN	
770.1008328	100	0	0	1	1	100	0	0							-770.1008328	1	NaN	
770.0208328	100	0	0	1	1	100	0	0							-770.0208328	1	NaN	
769.9408328	100	0	0	1	1	100	0	0							-769.9408328	1	NaN	
769.8608328	100	0	0	1	1	100	0	0							-769.8608328	1	NaN	
769.7808328	100	0	0	1	1	100	0	0							-769.7808328	1	NaN	
769.7008328	100	0	0	1	1	100	0	0							-769.7008328	1	NaN	
769.6208328	100	0	0	1	1	100	0	0							-769.6208328	1	NaN	
769.5408328	100	0	0	1	1	100	0	0							-769.5408328	1	NaN	
769.4608328	100	0	0	1	1	100	0	0							-769.4608328	1	NaN	
769.3808328	100	0	0	1	1	100	0	0							-769.3808328	1	NaN	
769.3008328	100	0	0	1	1	100	0	0							-769.3008328	1	NaN	
769.2208328	100	0	0	1	1	100	0	0							-769.2208328	1	NaN	
769.1408328	100	0	0	1	1	100	0	0							-769.1408328	1	NaN	
769.0608328	100	0	0	1	1	100	0	0							-769.0608328	1	NaN	
768.9808328	100	0	0	1	1	100	0	0							-768.9808328	1	NaN	
768.9008328	100	0	0	1	1	100	0	0							-768.9008328	1	NaN	
768.8208328	100	0	0	1	1	100	0	0							-768.8208328	1	NaN	
768.7408328	100	0	0	1	1	100	0	0							-768.7408328	1	NaN	
768.6608328	100	0	0	1	1	100	0	0							-768.6608328	1	NaN	
768.5808328	100	0	0	1	1	100	0	0							-768.5808328	1	NaN	
768.5008328	100	0	0	1	1	100	0	0							-768.5008328	1	NaN	
768.4208328	100	0	0	1	1	100	0	0							-768.4208328	1	NaN	
768.3408328	100	0	0	1	1	100	0	0							-768.3408328	1	NaN	
768.2608328	100	0	0	1	1	100	0	0							-768.2608328	1	NaN	
768.1808328	100	0	0	1	1	100	0	0							-768.1808328	1	NaN	
768.1008328	100	0	0	1	1	100	0	0							-768.1008328	1	NaN	
768.0208328	100	0	0	1	1	100	0	0							-768.0208328	1	NaN	
767.9408328	100	0	0	1	1	100	0	0							-767.9408328	1	NaN	
767.8608328	100	0	0	1	1	100	0	0							-767.8608328	1	NaN	
767.7808328	100	0	0	1	1	100	0	0							-767.7808328	1	NaN	
767.7008328	100	0	0	1	1	100	0	0							-767.7008328	1	NaN	
767.6208328	100	0	0	1	1	100	0	0							-767.6208328	1	NaN	
767.5408328	100	0	0	1	1	100	0	0							-767.5408328	1	NaN	
767.4608328	100	0	0	1	1	100	0	0							-767.4608328	1	NaN	
767.3808328	100	0	0	1	1	100	0	0							-767.3808328	1	NaN	
767.3008328	100	0	0	1	1	100	0	0							-767.3008328	1	NaN	
767.2208328	100	0	0	1	1	100	0	0							-767.2208328	1	NaN	
767.1408328	100	0	0	1	1	100	0	0							-767.1408328	1	NaN	
767.0608328	100	0	0	1	1	100	0	0							-767.0608328	1	NaN	
766.9808328	100	0	0	1	1	100	0	0							-766.9808328	1	NaN	
766.9008328	100	0	0	1	1	100	0	0							-766.9008328	1	NaN	
766.8208328	100	0	0	1	1	100	0	0							-766.8208328	1	NaN	
766.7408328	100	0	0	1	1	100	0	0							-766.7408328	1	NaN	
766.6608328	100	0	0	1	1	100	0	0							-766.6608328	1	NaN	
766.5808328	100	0	0	1	1	100	0	0							-766.5808328	1	NaN	
766.5008328	100	0	0	1	1	100	0	0							-766.5008328	1	NaN	
766.4208328	100	0	0	1	1	100	0	0							-766.4208328	1	NaN	
766.3408328	100	0	0	1	1	100	0	0							-766.3408328	1	NaN	
766.2608328	100	0	0	1	1	100	0	0							-766.2608328	1	NaN	
766.1808328	100	0	0	1	1	100	0	0							-766.1808328	1	NaN	
766.1008328	100	0	0	1	1	100	0	0							-766.1008328	1	NaN	
766.0208328	100	0	0	1	1	100	0	0							-766.0208328	1	NaN	
765.9408328	100	0	0	1	1	100	0	0							-765.9408328	1	NaN	
765.8608328	100	0	0	1	1	100	0	0							-765.8608328	1	NaN	
765.7808328	100	0	0	1	1	100	0	0							-765.7808328	1	NaN	
765.7008328	100	0	0	1	1	100	0	0							-765.7008328	1	NaN	
765.6208328	100	0	0	1	1	100	0	0							-765.6208328	1	NaN	
765.5408328	100	0	0	1	1	100	0	0							-765.5408328	1	NaN	
765.4608328	100	0	0	1	1	100	0	0							-765.4608328	1	NaN	
765.3808328	100	0	0	1	1	100	0	0							-765.3808328	1	NaN	
765.3008328	100	0	0	1	1	100	0	0							-765.3008328	1	NaN	
765.2208328	100	0	0	1	1	100	0	0							-765.2208328	1	NaN	
765.1408328	100	0	0	1	1	100	0	0							-765.1408328	1	NaN	
765.0608328	100	0	0	1	1	100	0	0							-765.0608328	1	NaN	
764.9808328	100	0	0	1	1	100	0	0							-764.9808328	1	NaN	
764.9008328	100	0	0	1	1	100	0	0							-764.9008328	1	NaN	
764.8208328	100	0	0	1	1	100	0	0							-764.8208328	1	NaN	
764.7408328	100	0	0	1	1	100	0	0							-764.7408328	1	NaN	
764.6608328	100	0	0	1	1	100	0	0							-764.6608328	1	NaN	
764.5808328	100	0	0	1	1	100	0	0							-764.5808328	1	NaN	
764.5008328	100	0	0	1	1	100	0	0							-764.5008328	1	NaN	
764.4208328	100	0	0	1	1	100	0	0							-764.4208328	1	NaN	
764.3408328	100	0	0	1	1	100	0	0							-764.3408328	1	NaN	
764.2608328	100	0	0	1	1	100	0	0							-764.2608328	1	NaN	
764.1808328	100	0	0	1	1	100	0	0							-764.1808328	1	NaN	
764.1008328	100	0	0	1	1	100	0	0							-764.1008328	1	NaN	
764.0208328	100	0	0	1	1	100	0	0							-764.0208328	1	NaN	
763.9408328	100	0	0	1	1	100	0	0							-763.9408328	1	NaN	
763.8608328	100	0	0	1	1	100	0	0							-763.8608328	1	NaN	
763.7808328	100	0	0	1	1	100	0	0							-763.7808328	1	NaN	
763.7008328	100	0	0	1	1	100	0	0							-763.7008328	1	NaN	
763.6208328	100	0	0	1	1	100	0	0							-763.6208328	1	NaN	
763.5408328	100	0	0	1	1	100	0	0							-763.5408328	1	NaN	
763.4608328	100	0	0	1	1	100	0	0							-763.4608328	1	NaN	
763.3808328	100	0	0	1	1	100	0	0							-763.3808328	1	NaN	
763.3008328	100	0	0	1	1	100	0	0							-763.3008328	1	NaN	
763.2208328	100	0	0	1	1	100	0	0							-763.2208328	1	NaN	
763.1408328	100	0	0	1	1	100	0	0							-763.1408328	1	NaN	
763.0608328	100	0	0	1	1	100	0	0							-763.0608328	1	NaN	
762.9808328	100	0	0	1	1	100	0	0							-762.9808328	1	NaN	
