T	w(AL)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(AL@LIQUID)	dwdT_L(AL@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	mole/mole	kg/kg	%	%	SI				
697.7908328	100	1	1	100			-697.7908328	1	NaN	
697.6308328	100	1	1	100			-697.6308328	1	NaN	
697.4708328	100	1	1	100			-697.4708328	1	NaN	
697.3108328	100	1	1	100			-697.3108328	1	NaN	
697.1508328	100	1	1	100			-697.1508328	1	NaN	
696.9908328	100	1	1	100			-696.9908328	1	NaN	
696.8308328	100	1	1	100			-696.8308328	1	NaN	
696.6708328	100	1	1	100			-696.6708328	1	NaN	
696.5108328	100	1	1	100			-696.5108328	1	NaN	
696.3508328	100	1	1	100			-696.3508328	1	NaN	
696.1908328	100	1	1	100			-696.1908328	1	NaN	
696.0308328	100	1	1	100			-696.0308328	1	NaN	
695.8708328	100	1	1	100			-695.8708328	1	NaN	
695.7108328	100	1	1	100			-695.7108328	1	NaN	
695.5508328	100	1	1	100			-695.5508328	1	NaN	
695.3908328	100	1	1	100			-695.3908328	1	NaN	
695.2308328	100	1	1	100			-695.2308328	1	NaN	
695.0708328	100	1	1	100			-695.0708328	1	NaN	
694.9108328	100	1	1	100			-694.9108328	1	NaN	
694.7508328	100	1	1	100			-694.7508328	1	NaN	
694.5908328	100	1	1	100			-694.5908328	1	NaN	
694.4308328	100	1	1	100			-694.4308328	1	NaN	
694.2708328	100	1	1	100			-694.2708328	1	NaN	
694.1108328	100	1	1	100			-694.1108328	1	NaN	
693.9508328	100	1	1	100			-693.9508328	1	NaN	
693.7908328	100	1	1	100			-693.7908328	1	NaN	
693.6308328	100	1	1	100			-693.6308328	1	NaN	
693.4708328	100	1	1	100			-693.4708328	1	NaN	
693.3108328	100	1	1	100			-693.3108328	1	NaN	
693.1508328	100	1	1	100			-693.1508328	1	NaN	
692.9908328	100	1	1	100			-692.9908328	1	NaN	
692.8308328	100	1	1	100			-692.8308328	1	NaN	
692.6708328	100	1	1	100			-692.6708328	1	NaN	
692.5108328	100	1	1	100			-692.5108328	1	NaN	
692.3508328	100	1	1	100			-692.3508328	1	NaN	
692.1908328	100	1	1	100			-692.1908328	1	NaN	
692.0308328	100	1	1	100			-692.0308328	1	NaN	
691.8708328	100	1	1	100			-691.8708328	1	NaN	
691.7108328	100	1	1	100			-691.7108328	1	NaN	
691.5508328	100	1	1	100			-691.5508328	1	NaN	
691.3908328	100	1	1	100			-691.3908328	1	NaN	
691.2308328	100	1	1	100			-691.2308328	1	NaN	
691.0708328	100	1	1	100			-691.0708328	1	NaN	
690.9108328	100	1	1	100			-690.9108328	1	NaN	
690.7508328	100	1	1	100			-690.7508328	1	NaN	
690.5908328	100	1	1	100			-690.5908328	1	NaN	
690.4308328	100	1	1	100			-690.4308328	1	NaN	
690.2708328	100	1	1	100			-690.2708328	1	NaN	
690.1108328	100	1	1	100			-690.1108328	1	NaN	
689.9508328	100	1	1	100			-689.9508328	1	NaN	
689.7908328	100	1	1	100			-689.7908328	1	NaN	
689.6308328	100	1	1	100			-689.6308328	1	NaN	
689.4708328	100	1	1	100			-689.4708328	1	NaN	
689.3108328	100	1	1	100			-689.3108328	1	NaN	
689.1508328	100	1	1	100			-689.1508328	1	NaN	
688.9908328	100	1	1	100			-688.9908328	1	NaN	
688.8308328	100	1	1	100			-688.8308328	1	NaN	
688.6708328	100	1	1	100			-688.6708328	1	NaN	
688.5108328	100	1	1	100			-688.5108328	1	NaN	
688.3508328	100	1	1	100			-688.3508328	1	NaN	
688.1908328	100	1	1	100			-688.1908328	1	NaN	
688.0308328	100	1	1	100			-688.0308328	1	NaN	
687.8708328	100	1	1	100			-687.8708328	1	NaN	
687.7108328	100	1	1	100			-687.7108328	1	NaN	
687.5508328	100	1	1	100			-687.5508328	1	NaN	
687.3908328	100	1	1	100			-687.3908328	1	NaN	
687.2308328	100	1	1	100			-687.2308328	1	NaN	
687.0708328	100	1	1	100			-687.0708328	1	NaN	
686.9108328	100	1	1	100			-686.9108328	1	NaN	
686.7508328	100	1	1	100			-686.7508328	1	NaN	
686.5908328	100	1	1	100			-686.5908328	1	NaN	
686.4308328	100	1	1	100			-686.4308328	1	NaN	
686.2708328	100	1	1	100			-686.2708328	1	NaN	
686.1108328	100	1	1	100			-686.1108328	1	NaN	
685.9508328	100	1	1	100			-685.9508328	1	NaN	
685.7908328	100	1	1	100			-685.7908328	1	NaN	
685.6308328	100	1	1	100			-685.6308328	1	NaN	
685.4708328	100	1	1	100			-685.4708328	1	NaN	
685.3108328	100	1	1	100			-685.3108328	1	NaN	
685.1508328	100	1	1	100			-685.1508328	1	NaN	
684.9908328	100	1	1	100			-684.9908328	1	NaN	
684.8308328	100	1	1	100			-684.8308328	1	NaN	
684.6708328	100	1	1	100			-684.6708328	1	NaN	
684.5108328	100	1	1	100			-684.5108328	1	NaN	
684.3508328	100	1	1	100			-684.3508328	1	NaN	
684.1908328	100	1	1	100			-684.1908328	1	NaN	
684.0308328	100	1	1	100			-684.0308328	1	NaN	
683.8708328	100	1	1	100			-683.8708328	1	NaN	
683.7108328	100	1	1	100			-683.7108328	1	NaN	
683.5508328	100	1	1	100			-683.5508328	1	NaN	
683.3908328	100	1	1	100			-683.3908328	1	NaN	
683.2308328	100	1	1	100			-683.2308328	1	NaN	
683.0708328	100	1	1	100			-683.0708328	1	NaN	
682.9108328	100	1	1	100			-682.9108328	1	NaN	
682.7508328	100	1	1	100			-682.7508328	1	NaN	
682.5908328	100	1	1	100			-682.5908328	1	NaN	
682.4308328	100	1	1	100			-682.4308328	1	NaN	
682.2708328	100	1	1	100			-682.2708328	1	NaN	
682.1108328	100	1	1	100			-682.1108328	1	NaN	
681.9508328	100	1	1	100			-681.9508328	1	NaN	
681.7908328	100	1	1	100			-681.7908328	1	NaN	
681.6308328	100	1	1	100			-681.6308328	1	NaN	
681.4708328	100	1	1	100			-681.4708328	1	NaN	
681.3108328	100	1	1	100			-681.3108328	1	NaN	
681.1508328	100	1	1	100			-681.1508328	1	NaN	
680.9908328	100	1	1	100			-680.9908328	1	NaN	
680.8308328	100	1	1	100			-680.8308328	1	NaN	
680.6708328	100	1	1	100			-680.6708328	1	NaN	
680.5108328	100	1	1	100			-680.5108328	1	NaN	
680.3508328	100	1	1	100			-680.3508328	1	NaN	
680.1908328	100	1	1	100			-680.1908328	1	NaN	
680.0308328	100	1	1	100			-680.0308328	1	NaN	
679.8708328	100	1	1	100			-679.8708328	1	NaN	
679.7108328	100	1	1	100			-679.7108328	1	NaN	
679.5508328	100	1	1	100			-679.5508328	1	NaN	
679.3908328	100	1	1	100			-679.3908328	1	NaN	
679.2308328	100	1	1	100			-679.2308328	1	NaN	
679.0708328	100	1	1	100			-679.0708328	1	NaN	
678.9108328	100	1	1	100			-678.9108328	1	NaN	
678.7508328	100	1	1	100			-678.7508328	1	NaN	
678.5908328	100	1	1	100			-678.5908328	1	NaN	
678.4308328	100	1	1	100			-678.4308328	1	NaN	
678.2708328	100	1	1	100			-678.2708328	1	NaN	
678.1108328	100	1	1	100			-678.1108328	1	NaN	
677.9508328	100	1	1	100			-677.9508328	1	NaN	
677.7908328	100	1	1	100			-677.7908328	1	NaN	
677.6308328	100	1	1	100			-677.6308328	1	NaN	
677.4708328	100	1	1	100			-677.4708328	1	NaN	
677.3108328	100	1	1	100			-677.3108328	1	NaN	
677.1508328	100	1	1	100			-677.1508328	1	NaN	
676.9908328	100	1	1	100			-676.9908328	1	NaN	
676.8308328	100	1	1	100			-676.8308328	1	NaN	
676.6708328	100	1	1	100			-676.6708328	1	NaN	
676.5108328	100	1	1	100			-676.5108328	1	NaN	
676.3508328	100	1	1	100			-676.3508328	1	NaN	
676.1908328	100	1	1	100			-676.1908328	1	NaN	
676.0308328	100	1	1	100			-676.0308328	1	NaN	
675.8708328	100	1	1	100			-675.8708328	1	NaN	
675.7108328	100	1	1	100			-675.7108328	1	NaN	
675.5508328	100	1	1	100			-675.5508328	1	NaN	
675.3908328	100	1	1	100			-675.3908328	1	NaN	
675.2308328	100	1	1	100			-675.2308328	1	NaN	
675.0708328	100	1	1	100			-675.0708328	1	NaN	
674.9108328	100	1	1	100			-674.9108328	1	NaN	
674.7508328	100	1	1	100			-674.7508328	1	NaN	
674.5908328	100	1	1	100			-674.5908328	1	NaN	
674.4308328	100	1	1	100			-674.4308328	1	NaN	
674.2708328	100	1	1	100			-674.2708328	1	NaN	
674.1108328	100	1	1	100			-674.1108328	1	NaN	
673.9508328	100	1	1	100			-673.9508328	1	NaN	
673.7908328	100	1	1	100			-673.7908328	1	NaN	
673.6308328	100	1	1	100			-673.6308328	1	NaN	
673.4708328	100	1	1	100			-673.4708328	1	NaN	
673.3108328	100	1	1	100			-673.3108328	1	NaN	
673.1508328	100	1	1	100			-673.1508328	1	NaN	
672.9908328	100	1	1	100			-672.9908328	1	NaN	
672.8308328	100	1	1	100			-672.8308328	1	NaN	
672.6708328	100	1	1	100			-672.6708328	1	NaN	
672.5108328	100	1	1	100			-672.5108328	1	NaN	
672.3508328	100	1	1	100			-672.3508328	1	NaN	
672.1908328	100	1	1	100			-672.1908328	1	NaN	
672.0308328	100	1	1	100			-672.0308328	1	NaN	
671.8708328	100	1	1	100			-671.8708328	1	NaN	
671.7108328	100	1	1	100			-671.7108328	1	NaN	
671.5508328	100	1	1	100			-671.5508328	1	NaN	
671.3908328	100	1	1	100			-671.3908328	1	NaN	
671.2308328	100	1	1	100			-671.2308328	1	NaN	
671.0708328	100	1	1	100			-671.0708328	1	NaN	
670.9108328	100	1	1	100			-670.9108328	1	NaN	
670.7508328	100	1	1	100			-670.7508328	1	NaN	
670.5908328	100	1	1	100			-670.5908328	1	NaN	
670.4308328	100	1	1	100			-670.4308328	1	NaN	
670.2708328	100	1	1	100			-670.2708328	1	NaN	
670.1108328	100	1	1	100			-670.1108328	1	NaN	
669.9508328	100	1	1	100			-669.9508328	1	NaN	
669.7908328	100	1	1	100			-669.7908328	1	NaN	
669.6308328	100	1	1	100			-669.6308328	1	NaN	
669.4708328	100	1	1	100			-669.4708328	1	NaN	
669.3108328	100	1	1	100			-669.3108328	1	NaN	
669.1508328	100	1	1	100			-669.1508328	1	NaN	
668.9908328	100	1	1	100			-668.9908328	1	NaN	
668.8308328	100	1	1	100			-668.8308328	1	NaN	
668.6708328	100	1	1	100			-668.6708328	1	NaN	
668.5108328	100	1	1	100			-668.5108328	1	NaN	
668.3508328	100	1	1	100			-668.3508328	1	NaN	
668.1908328	100	1	1	100			-668.1908328	1	NaN	
668.0308328	100	1	1	100			-668.0308328	1	NaN	
667.8708328	100	1	1	100			-667.8708328	1	NaN	
667.7108328	100	1	1	100			-667.7108328	1	NaN	
667.5508328	100	1	1	100			-667.5508328	1	NaN	
667.3908328	100	1	1	100			-667.3908328	1	NaN	
667.2308328	100	1	1	100			-667.2308328	1	NaN	
667.0708328	100	1	1	100			-667.0708328	1	NaN	
666.9108328	100	1	1	100			-666.9108328	1	NaN	
666.7508328	100	1	1	100			-666.7508328	1	NaN	
666.5908328	100	1	1	100			-666.5908328	1	NaN	
666.4308328	100	1	1	100			-666.4308328	1	NaN	
666.2708328	100	1	1	100			-666.2708328	1	NaN	
666.1108328	100	1	1	100			-666.1108328	1	NaN	
665.9508328	100	1	1	100			-665.9508328	1	NaN	
665.7908328	100	1	1	100			-665.7908328	1	NaN	
665.6308328	100	1	1	100			-665.6308328	1	NaN	
665.4708328	100	1	1	100			-665.4708328	1	NaN	
665.3108328	100	1	1	100			-665.3108328	1	NaN	
665.1508328	100	1	1	100			-665.1508328	1	NaN	
664.9908328	100	1	1	100			-664.9908328	1	NaN	
664.8308328	100	1	1	100			-664.8308328	1	NaN	
664.6708328	100	1	1	100			-664.6708328	1	NaN	
664.5108328	100	1	1	100			-664.5108328	1	NaN	
664.3508328	100	1	1	100			-664.3508328	1	NaN	
664.1908328	100	1	1	100			-664.1908328	1	NaN	
664.0308328	100	1	1	100			-664.0308328	1	NaN	
663.8708328	100	1	1	100			-663.8708328	1	NaN	
663.7108328	100	1	1	100			-663.7108328	1	NaN	
663.5508328	100	1	1	100			-663.5508328	1	NaN	
663.3908328	100	1	1	100			-663.3908328	1	NaN	
663.2308328	100	1	1	100			-663.2308328	1	NaN	
663.0708328	100	1	1	100			-663.0708328	1	NaN	
662.9108328	100	1	1	100			-662.9108328	1	NaN	
662.7508328	100	1	1	100			-662.7508328	1	NaN	
662.5908328	100	1	1	100			-662.5908328	1	NaN	
662.4308328	100	1	1	100			-662.4308328	1	NaN	
662.2708328	100	1	1	100			-662.2708328	1	NaN	
662.1108328	100	1	1	100			-662.1108328	1	NaN	
661.9508328	100	1	1	100			-661.9508328	1	NaN	
661.7908328	100	1	1	100			-661.7908328	1	NaN	
661.6308328	100	1	1	100			-661.6308328	1	NaN	
661.4708328	100	1	1	100			-661.4708328	1	NaN	
661.3108328	100	1	1	100			-661.3108328	1	NaN	
661.1508328	100	1	1	100			-661.1508328	1	NaN	
660.9908328	100	1	1	100			-660.9908328	1	NaN	
660.8308328	100	1	1	100			-660.8308328	1	NaN	
660.6708328	100	1	1	100			-660.6708328	1	NaN	
660.5108328	100	1	1	100			-660.5108328	1	NaN	
660.3508328	100	1	1	100			-660.3508328	1	NaN	
660.1908328	100	1	1	100			-660.1908328	1	NaN	
660.0308328	100	1	1	100			-660.0308328	1	NaN	
659.8708328	100	1	1	100			-659.8708328	1	NaN	
659.7108328	100	1	1	100			-659.7108328	1	NaN	
659.5508328	100	1	1	100			-659.5508328	1	NaN	
659.3908328	100	1	1	100			-659.3908328	1	NaN	
659.2308328	100	1	1	100			-659.2308328	1	NaN	
659.0708328	100	1	1	100			-659.0708328	1	NaN	
658.9108328	100	1	1	100			-658.9108328	1	NaN	
658.7508328	100	1	1	100			-658.7508328	1	NaN	
658.5908328	100	1	1	100			-658.5908328	1	NaN	
658.4308328	100	1	1	100			-658.4308328	1	NaN	
658.2708328	100	1	1	100			-658.2708328	1	NaN	
658.1108328	100	1	1	100			-658.1108328	1	NaN	
657.9508328	100	1	1	100			-657.9508328	1	NaN	
657.7908328	100	1	1	100			-657.7908328	1	NaN	
657.6308328	100	1	1	100			-657.6308328	1	NaN	
657.4708328	100	1	1	100			-657.4708328	1	NaN	
657.3108328	100	1	1	100			-657.3108328	1	NaN	
657.1508328	100	1	1	100			-657.1508328	1	NaN	
656.9908328	100	1	1	100			-656.9908328	1	NaN	
656.8308328	100	1	1	100			-656.8308328	1	NaN	
656.6708328	100	1	1	100			-656.6708328	1	NaN	
656.5108328	100	1	1	100			-656.5108328	1	NaN	
656.3508328	100	1	1	100			-656.3508328	1	NaN	
656.1908328	100	1	1	100			-656.1908328	1	NaN	
656.0308328	100	1	1	100			-656.0308328	1	NaN	
655.8708328	100	1	1	100			-655.8708328	1	NaN	
655.7108328	100	1	1	100			-655.7108328	1	NaN	
655.5508328	100	1	1	100			-655.5508328	1	NaN	
655.3908328	100	1	1	100			-655.3908328	1	NaN	
655.2308328	100	1	1	100			-655.2308328	1	NaN	
655.0708328	100	1	1	100			-655.0708328	1	NaN	
654.9108328	100	1	1	100			-654.9108328	1	NaN	
654.7508328	100	1	1	100			-654.7508328	1	NaN	
654.5908328	100	1	1	100			-654.5908328	1	NaN	
654.4308328	100	1	1	100			-654.4308328	1	NaN	
654.2708328	100	1	1	100			-654.2708328	1	NaN	
654.1108328	100	1	1	100			-654.1108328	1	NaN	
653.9508328	100	1	1	100			-653.9508328	1	NaN	
653.7908328	100	1	1	100			-653.7908328	1	NaN	
653.6308328	100	1	1	100			-653.6308328	1	NaN	
653.4708328	100	1	1	100			-653.4708328	1	NaN	
653.3108328	100	1	1	100			-653.3108328	1	NaN	
653.1508328	100	1	1	100			-653.1508328	1	NaN	
652.9908328	100	1	1	100			-652.9908328	1	NaN	
652.8308328	100	1	1	100			-652.8308328	1	NaN	
652.6708328	100	1	1	100			-652.6708328	1	NaN	
652.5108328	100	1	1	100			-652.5108328	1	NaN	
652.3508328	100	1	1	100			-652.3508328	1	NaN	
652.1908328	100	1	1	100			-652.1908328	1	NaN	
652.0308328	100	1	1	100			-652.0308328	1	NaN	
651.8708328	100	1	1	100			-651.8708328	1	NaN	
651.7108328	100	1	1	100			-651.7108328	1	NaN	
651.5508328	100	1	1	100			-651.5508328	1	NaN	
651.3908328	100	1	1	100			-651.3908328	1	NaN	
651.2308328	100	1	1	100			-651.2308328	1	NaN	
651.0708328	100	1	1	100			-651.0708328	1	NaN	
650.9108328	100	1	1	100			-650.9108328	1	NaN	
650.7508328	100	1	1	100			-650.7508328	1	NaN	
650.5908328	100	1	1	100			-650.5908328	1	NaN	
650.4308328	100	1	1	100			-650.4308328	1	NaN	
650.2708328	100	1	1	100			-650.2708328	1	NaN	
650.1108328	100	1	1	100			-650.1108328	1	NaN	
649.9508328	100	1	1	100			-649.9508328	1	NaN	
649.7908328	100	1	1	100			-649.7908328	1	NaN	
649.6308328	100	1	1	100			-649.6308328	1	NaN	
649.4708328	100	1	1	100			-649.4708328	1	NaN	
649.3108328	100	1	1	100			-649.3108328	1	NaN	
649.1508328	100	1	1	100			-649.1508328	1	NaN	
648.9908328	100	1	1	100			-648.9908328	1	NaN	
648.8308328	100	1	1	100			-648.8308328	1	NaN	
648.6708328	100	1	1	100			-648.6708328	1	NaN	
648.5108328	100	1	1	100			-648.5108328	1	NaN	
648.3508328	100	1	1	100			-648.3508328	1	NaN	
648.1908328	100	1	1	100			-648.1908328	1	NaN	
648.0308328	100	1	1	100			-648.0308328	1	NaN	
647.8708328	100	1	1	100			-647.8708328	1	NaN	
647.7108328	100	1	1	100			-647.7108328	1	NaN	
647.5508328	100	1	1	100			-647.5508328	1	NaN	
647.3908328	100	1	1	100			-647.3908328	1	NaN	
647.2308328	100	1	1	100			-647.2308328	1	NaN	
647.0708328	100	1	1	100			-647.0708328	1	NaN	
646.9108328	100	1	1	100			-646.9108328	1	NaN	
646.7508328	100	1	1	100			-646.7508328	1	NaN	
646.5908328	100	1	1	100			-646.5908328	1	NaN	
646.4308328	100	1	1	100			-646.4308328	1	NaN	
646.2708328	100	1	1	100			-646.2708328	1	NaN	
646.1108328	100	1	1	100			-646.1108328	1	NaN	
645.9508328	100	1	1	100			-645.9508328	1	NaN	
645.7908328	100	1	1	100			-645.7908328	1	NaN	
645.6308328	100	1	1	100			-645.6308328	1	NaN	
645.4708328	100	1	1	100			-645.4708328	1	NaN	
645.3108328	100	1	1	100			-645.3108328	1	NaN	
645.1508328	100	1	1	100			-645.1508328	1	NaN	
644.9908328	100	1	1	100			-644.9908328	1	NaN	
644.8308328	100	1	1	100			-644.8308328	1	NaN	
644.6708328	100	1	1	100			-644.6708328	1	NaN	
644.5108328	100	1	1	100			-644.5108328	1	NaN	
644.3508328	100	1	1	100			-644.3508328	1	NaN	
644.1908328	100	1	1	100			-644.1908328	1	NaN	
644.0308328	100	1	1	100			-644.0308328	1	NaN	
643.8708328	100	1	1	100			-643.8708328	1	NaN	
643.7108328	100	1	1	100			-643.7108328	1	NaN	
643.5508328	100	1	1	100			-643.5508328	1	NaN	
643.3908328	100	1	1	100			-643.3908328	1	NaN	
643.2308328	100	1	1	100			-643.2308328	1	NaN	
643.0708328	100	1	1	100			-643.0708328	1	NaN	
642.9108328	100	1	1	100			-642.9108328	1	NaN	
642.7508328	100	1	1	100			-642.7508328	1	NaN	
642.5908328	100	1	1	100			-642.5908328	1	NaN	
642.4308328	100	1	1	100			-642.4308328	1	NaN	
642.2708328	100	1	1	100			-642.2708328	1	NaN	
642.1108328	100	1	1	100			-642.1108328	1	NaN	
641.9508328	100	1	1	100			-641.9508328	1	NaN	
641.7908328	100	1	1	100			-641.7908328	1	NaN	
641.6308328	100	1	1	100			-641.6308328	1	NaN	
641.4708328	100	1	1	100			-641.4708328	1	NaN	
641.3108328	100	1	1	100			-641.3108328	1	NaN	
641.1508328	100	1	1	100			-641.1508328	1	NaN	
640.9908328	100	1	1	100			-640.9908328	1	NaN	
640.8308328	100	1	1	100			-640.8308328	1	NaN	
640.6708328	100	1	1	100			-640.6708328	1	NaN	
640.5108328	100	1	1	100			-640.5108328	1	NaN	
640.3508328	100	1	1	100			-640.3508328	1	NaN	
640.1908328	100	1	1	100			-640.1908328	1	NaN	
640.0308328	100	1	1	100			-640.0308328	1	NaN	
639.8708328	100	1	1	100			-639.8708328	1	NaN	
639.7108328	100	1	1	100			-639.7108328	1	NaN	
639.5508328	100	1	1	100			-639.5508328	1	NaN	
639.3908328	100	1	1	100			-639.3908328	1	NaN	
639.2308328	100	1	1	100			-639.2308328	1	NaN	
639.0708328	100	1	1	100			-639.0708328	1	NaN	
638.9108328	100	1	1	100			-638.9108328	1	NaN	
638.7508328	100	1	1	100			-638.7508328	1	NaN	
638.5908328	100	1	1	100			-638.5908328	1	NaN	
638.4308328	100	1	1	100			-638.4308328	1	NaN	
638.2708328	100	1	1	100			-638.2708328	1	NaN	
638.1108328	100	1	1	100			-638.1108328	1	NaN	
637.9508328	100	1	1	100			-637.9508328	1	NaN	
637.7908328	100	1	1	100			-637.7908328	1	NaN	
637.6308328	100	1	1	100			-637.6308328	1	NaN	
637.4708328	100	1	1	100			-637.4708328	1	NaN	
637.3108328	100	1	1	100			-637.3108328	1	NaN	
637.1508328	100	1	1	100			-637.1508328	1	NaN	
636.9908328	100	1	1	100			-636.9908328	1	NaN	
636.8308328	100	1	1	100			-636.8308328	1	NaN	
636.6708328	100	1	1	100			-636.6708328	1	NaN	
636.5108328	100	1	1	100			-636.5108328	1	NaN	
636.3508328	100	1	1	100			-636.3508328	1	NaN	
636.1908328	100	1	1	100			-636.1908328	1	NaN	
636.0308328	100	1	1	100			-636.0308328	1	NaN	
635.8708328	100	1	1	100			-635.8708328	1	NaN	
635.7108328	100	1	1	100			-635.7108328	1	NaN	
635.5508328	100	1	1	100			-635.5508328	1	NaN	
635.3908328	100	1	1	100			-635.3908328	1	NaN	
635.2308328	100	1	1	100			-635.2308328	1	NaN	
635.0708328	100	1	1	100			-635.0708328	1	NaN	
634.9108328	100	1	1	100			-634.9108328	1	NaN	
634.7508328	100	1	1	100			-634.7508328	1	NaN	
634.5908328	100	1	1	100			-634.5908328	1	NaN	
634.4308328	100	1	1	100			-634.4308328	1	NaN	
634.2708328	100	1	1	100			-634.2708328	1	NaN	
634.1108328	100	1	1	100			-634.1108328	1	NaN	
633.9508328	100	1	1	100			-633.9508328	1	NaN	
633.7908328	100	1	1	100			-633.7908328	1	NaN	
633.6308328	100	1	1	100			-633.6308328	1	NaN	
633.4708328	100	1	1	100			-633.4708328	1	NaN	
633.3108328	100	1	1	100			-633.3108328	1	NaN	
633.1508328	100	1	1	100			-633.1508328	1	NaN	
632.9908328	100	1	1	100			-632.9908328	1	NaN	
632.8308328	100	1	1	100			-632.8308328	1	NaN	
632.6708328	100	1	1	100			-632.6708328	1	NaN	
632.5108328	100	1	1	100			-632.5108328	1	NaN	
632.3508328	100	1	1	100			-632.3508328	1	NaN	
632.1908328	100	1	1	100			-632.1908328	1	NaN	
632.0308328	100	1	1	100			-632.0308328	1	NaN	
631.8708328	100	1	1	100			-631.8708328	1	NaN	
631.7108328	100	1	1	100			-631.7108328	1	NaN	
631.5508328	100	1	1	100			-631.5508328	1	NaN	
631.3908328	100	1	1	100			-631.3908328	1	NaN	
631.2308328	100	1	1	100			-631.2308328	1	NaN	
631.0708328	100	1	1	100			-631.0708328	1	NaN	
630.9108328	100	1	1	100			-630.9108328	1	NaN	
630.7508328	100	1	1	100			-630.7508328	1	NaN	
630.5908328	100	1	1	100			-630.5908328	1	NaN	
630.4308328	100	1	1	100			-630.4308328	1	NaN	
630.2708328	100	1	1	100			-630.2708328	1	NaN	
630.1108328	100	1	1	100			-630.1108328	1	NaN	
629.9508328	100	1	1	100			-629.9508328	1	NaN	
629.7908328	100	1	1	100			-629.7908328	1	NaN	
629.6308328	100	1	1	100			-629.6308328	1	NaN	
629.4708328	100	1	1	100			-629.4708328	1	NaN	
629.3108328	100	1	1	100			-629.3108328	1	NaN	
629.1508328	100	1	1	100			-629.1508328	1	NaN	
628.9908328	100	1	1	100			-628.9908328	1	NaN	
628.8308328	100	1	1	100			-628.8308328	1	NaN	
628.6708328	100	1	1	100			-628.6708328	1	NaN	
628.5108328	100	1	1	100			-628.5108328	1	NaN	
628.3508328	100	1	1	100			-628.3508328	1	NaN	
628.1908328	100	1	1	100			-628.1908328	1	NaN	
628.0308328	100	1	1	100			-628.0308328	1	NaN	
627.8708328	100	1	1	100			-627.8708328	1	NaN	
627.7108328	100	1	1	100			-627.7108328	1	NaN	
627.5508328	100	1	1	100			-627.5508328	1	NaN	
627.3908328	100	1	1	100			-627.3908328	1	NaN	
627.2308328	100	1	1	100			-627.2308328	1	NaN	
627.0708328	100	1	1	100			-627.0708328	1	NaN	
626.9108328	100	1	1	100			-626.9108328	1	NaN	
626.7508328	100	1	1	100			-626.7508328	1	NaN	
626.5908328	100	1	1	100			-626.5908328	1	NaN	
626.4308328	100	1	1	100			-626.4308328	1	NaN	
626.2708328	100	1	1	100			-626.2708328	1	NaN	
626.1108328	100	1	1	100			-626.1108328	1	NaN	
625.9508328	100	1	1	100			-625.9508328	1	NaN	
625.7908328	100	1	1	100			-625.7908328	1	NaN	
625.6308328	100	1	1	100			-625.6308328	1	NaN	
625.4708328	100	1	1	100			-625.4708328	1	NaN	
625.3108328	100	1	1	100			-625.3108328	1	NaN	
625.1508328	100	1	1	100			-625.1508328	1	NaN	
624.9908328	100	1	1	100			-624.9908328	1	NaN	
624.8308328	100	1	1	100			-624.8308328	1	NaN	
624.6708328	100	1	1	100			-624.6708328	1	NaN	
624.5108328	100	1	1	100			-624.5108328	1	NaN	
624.3508328	100	1	1	100			-624.3508328	1	NaN	
624.1908328	100	1	1	100			-624.1908328	1	NaN	
624.0308328	100	1	1	100			-624.0308328	1	NaN	
623.8708328	100	1	1	100			-623.8708328	1	NaN	
623.7108328	100	1	1	100			-623.7108328	1	NaN	
623.5508328	100	1	1	100			-623.5508328	1	NaN	
623.3908328	100	1	1	100			-623.3908328	1	NaN	
623.2308328	100	1	1	100			-623.2308328	1	NaN	
623.0708328	100	1	1	100			-623.0708328	1	NaN	
622.9108328	100	1	1	100			-622.9108328	1	NaN	
622.7508328	100	1	1	100			-622.7508328	1	NaN	
622.5908328	100	1	1	100			-622.5908328	1	NaN	
622.4308328	100	1	1	100			-622.4308328	1	NaN	
622.2708328	100	1	1	100			-622.2708328	1	NaN	
622.1108328	100	1	1	100			-622.1108328	1	NaN	
621.9508328	100	1	1	100			-621.9508328	1	NaN	
621.7908328	100	1	1	100			-621.7908328	1	NaN	
621.6308328	100	1	1	100			-621.6308328	1	NaN	
621.4708328	100	1	1	100			-621.4708328	1	NaN	
621.3108328	100	1	1	100			-621.3108328	1	NaN	
621.1508328	100	1	1	100			-621.1508328	1	NaN	
620.9908328	100	1	1	100			-620.9908328	1	NaN	
620.8308328	100	1	1	100			-620.8308328	1	NaN	
620.6708328	100	1	1	100			-620.6708328	1	NaN	
620.5108328	100	1	1	100			-620.5108328	1	NaN	
